"","genes","log2FoldChange","pvalue","sig"
"32811","PCSK1",-0.0082618500524525,0.551666746427722,"No significant"
"32812","IQCK",-0.0253217685373972,2.13846535077106,"No significant"
"32813","LANCL1",-0.0585614810630091,0.994978030423617,"No significant"
"32814","GALNT1",-0.0141000959594804,1.2999174558448,"No significant"
"32815","ZNF214",-8.48893998002254e-05,0.0032878462479018,"No significant"
"32816","C1orf123",-0.0545294092608763,1.80666885362077,"No significant"
"32817","C20orf100",-0.00884393923468529,0.15598123855498,"No significant"
"32818","FOXK1",-0.00370524379436254,0.0563803794169817,"No significant"
"32819","RGS5",-0.00558877772367694,0.327004309091263,"No significant"
"32820","TOM1",0.197987746740713,5.64601988698427,"Up regulated"
"32821","SLC36A4",0.000783300718102176,0.0100582662699679,"No significant"
"32822","PRMT7",-0.00313932087552526,0.0921355159611433,"No significant"
"32823","KIR3DL3",0.0956973191139294,1.87929608725395,"No significant"
"32824","C8ORFK36",0.0112610835494076,0.893907227396574,"No significant"
"32825","SNORD68",-0.00122802098587815,0.036686492623005,"No significant"
"32826","BRD7",-0.0533338496427049,1.39153836227979,"No significant"
"32827","PLLP",-0.00670998400576384,0.323055054353711,"No significant"
"32828","LOC440157",-0.0123290280569686,0.188882023686442,"No significant"
"32829","OR5D16",-0.00323148671432349,0.168875060126109,"No significant"
"32830","IGLL3",0.00134657890086309,0.0156974988119442,"No significant"
"32831","LOC284379",0.00534481898043726,0.395281657589649,"No significant"
"32832","MNAT1",-0.0101311180043773,0.492083804011507,"No significant"
"32833","PMS2L5",-0.0050181990905882,0.107914621522558,"No significant"
"32834","PMS2L5",0.0301460166976142,0.831227079203385,"No significant"
"32835","IRS2",0.111421293565119,1.32704218046308,"Up regulated"
"32836","KIAA0415",0.0490564992301712,2.74021266123142,"No significant"
"32837","PHLPPL",0.000116077681759919,0.00377764453749903,"No significant"
"32838","CGB7",-0.0163149063964143,1.25576281430324,"No significant"
"32839","TTC32",-0.0841765960962872,2.55584735597821,"No significant"
"32840","TTC32",0.00831742289933146,0.176157616340601,"No significant"
"32841","LOC400707",0.00424013269575774,0.198989774453053,"No significant"
"32842","C14orf105",0.00353694511179903,0.1919638166686,"No significant"
"32843","EXOC8",-0.0167851434948254,1.28712676809409,"No significant"
"32844","CNOT6L",-0.0344719031399867,1.1204111497859,"No significant"
"32845","TGFA",0.00414783733461643,0.0586246031860964,"No significant"
"32846","TCEAL7",-0.00670075518050428,0.435934762331774,"No significant"
"32847","SLC12A4",0.0199451934401145,1.15562466137747,"No significant"
"32848","UCN",-0.00369914743030275,0.12745441919617,"No significant"
"32849","RPL10",0.0182974719334812,0.974581228605483,"No significant"
"32850","M6PR",0.0323550009058327,0.577706864989371,"No significant"
"32851","AFARP1",0.00470335778859177,0.200227147278741,"No significant"
"32852","HBG2",-0.0547902255053092,0.15116936570709,"No significant"
"32853","CORO2B",-0.0065739667151794,0.350635189199229,"No significant"
"32854","LOC440053",0.00234094452454237,0.137642831422696,"No significant"
"32855","TMEM176B",0.0430182874611411,1.48211110410756,"No significant"
"32856","SNX24",-0.00219211650948736,0.10506381635475,"No significant"
"32857","FLJ35848",-0.00156097744264372,0.0890749405944963,"No significant"
"32858","FOXD4L1",0.00889903902718547,0.525920755621838,"No significant"
"32859","SNORA32",0.026578808735942,0.992249855753374,"No significant"
"32860","C12orf64",0.00949143428686572,0.696920080375947,"No significant"
"32861","ING2",-0.0592901560202206,3.06048773004208,"No significant"
"32862","ARPC1B",-0.0303378017179785,0.288752527432832,"No significant"
"32863","GLT8D4",0.000592218424070978,0.0256110322685233,"No significant"
"32864","SLC15A3",0.165274595532486,3.93765269560492,"Up regulated"
"32865","MRPS18C",-0.00116824102970892,0.0572026375032506,"No significant"
"32866","WRB",-0.000685563948012557,0.0152609267116532,"No significant"
"32867","OR1J1",-0.00967565713813201,0.586493379670353,"No significant"
"32868","SNRPC",-0.0190543938482737,0.458724298438232,"No significant"
"32869","JUNB",0.0513243663356082,0.791008444984098,"No significant"
"32870","ID2",-0.0859954277579558,0.707141191828195,"No significant"
"32871","CCR4",0.0134206901744767,0.697792821429696,"No significant"
"32872","BRWD2",-0.0216921100330225,1.08755245741252,"No significant"
"32873","SMYD4",-0.0140481608312371,0.36019457261233,"No significant"
"32874","NDUFV2",-0.168974331808492,6.8099127431702,"Down regulated"
"32875","PDGFRA",-0.0181054767996072,1.15616938415566,"No significant"
"32876","CMAH",-0.0247439990750014,0.906459400352343,"No significant"
"32877","ANGPT1",0.0171447480422335,0.746591919121348,"No significant"
"32878","TOMM7",-0.954568987751335,15.1773874539535,"Down regulated"
"32879","RPL5",-0.416370070689124,7.8880296033695,"Down regulated"
"32880","XKR8",0.0961182740159821,1.82932069282931,"No significant"
"32881","CPSF3",-0.0617530406885241,1.92151549392934,"No significant"
"32882","ZC3H4",0.0647030925680365,1.90833005391276,"No significant"
"32883","NOL4",0.00436181091419385,0.18901573349936,"No significant"
"32884","HLX",0.109612695385877,1.88981694186694,"Up regulated"
"32885","CYBRD1",0.0322829838086225,0.337371175115813,"No significant"
"32886","MYH9",0.128261785395226,2.47386458677789,"Up regulated"
"32887","TTTY8",-0.00855245616963796,0.510466619108784,"No significant"
"32888","CNGA4",0.00114034792055406,0.0613524302085122,"No significant"
"32889","ENTPD3",0.00463575053826748,0.164025642979711,"No significant"
"32890","ZFAND1",-0.0238096357366038,1.57082762370599,"No significant"
"32891","TMEM154",0.0741063366198915,0.458010131453565,"No significant"
"32892","POLR2B",-0.112638267682755,3.58930731166923,"Down regulated"
"32893","GTF2IRD2P",0.0033782669143223,0.205486182305301,"No significant"
"32894","PSMG2",-0.0446215631246716,0.808747670368806,"No significant"
"32895","CX3CR1",0.0559617273759887,0.499657717569149,"No significant"
"32896","CT45-1",-0.0125382359598269,0.932786985831829,"No significant"
"32897","XPO4",-0.0183904132351449,0.469483846053346,"No significant"
"32898","CSNK1A1L",-0.0104140069790457,0.66127362130726,"No significant"
"32899","CENTB2",-0.00458630683222871,0.0426237017002528,"No significant"
"32900","OTUD5",0.0387418104939599,1.30071951522963,"No significant"
"32901","MAGEC2",-0.00503833501870155,0.297008472189216,"No significant"
"32902","CXorf21",-0.00956876354071579,0.808603698970566,"No significant"
"32903","ATP9A",0.0262990162434953,0.341867243858047,"No significant"
"32904","OR9G1",-0.0124487615570947,1.04255483290458,"No significant"
"32905","SYAP1",-0.034160473082034,0.344123785435002,"No significant"
"32906","SPRY2",-0.000372286304643588,0.0139999006126815,"No significant"
"32907","FAM127B",0.0330743333145191,4.51547897840518,"No significant"
"32908","SASS6",-0.00999050441511962,0.555440817734992,"No significant"
"32909","CYP4F3",0.00594711058859243,0.22809659174038,"No significant"
"32910","FBXO10",0.018250470556235,1.29673086865959,"No significant"
"32911","C1orf107",-0.0158061939965579,0.614568255986984,"No significant"
"32912","LOC285016",0.00309175079562429,0.11955781159398,"No significant"
"32913","TNFSF4",0.0324994920802331,1.08658074963332,"No significant"
"32914","NUS1",-0.00385735351876626,0.177920372979033,"No significant"
"32915","FKBP9L",0.0335441643322234,1.04098387955594,"No significant"
"32916","AQP10",0.0533499606190997,0.604299181294681,"No significant"
"32917","KIAA0495",-0.0115411699797106,0.394516019695189,"No significant"
"32918","ZFY",-0.0168636968500637,0.848131378357288,"No significant"
"32919","TAGLN2",0.124374069060343,2.05165585627818,"Up regulated"
"32920","DHX29",-0.111655907375662,5.16584993783497,"Down regulated"
"32921","OR7E156P",-0.0149027796272536,0.652445958270018,"No significant"
"32922","ISG20L2",0.0973094562496026,3.13492779639383,"No significant"
"32923","C2orf25",-0.190632073136333,6.78909185394294,"Down regulated"
"32924","THSD1P",0.00245046269820914,0.0800634449862235,"No significant"
"32925","IRF2",-0.00450753702321105,0.212731604876704,"No significant"
"32926","FAM110C",-0.0140341245588189,1.22199017140643,"No significant"
"32927","GCSH",-0.0136877982105501,0.525432657160045,"No significant"
"32928","TMEM79",0.0509231285482752,1.53743812471486,"No significant"
"32929","NAG18",0.0707873935139354,2.13373472216824,"No significant"
"32930","C8orf37",0.00493043379043989,0.040259918414481,"No significant"
"32931","GNGT1",-0.0101142051739416,0.78212767253414,"No significant"
"32932","GOLGA2LY1",0.00369830658899151,0.18073814375289,"No significant"
"32933","HCG2P7",-0.0248640877553026,0.266122046843263,"No significant"
"32934","UNQ9433",-0.00314625960769455,0.163280573463888,"No significant"
"32935","TULP2",0.00348537115059955,0.185272549150901,"No significant"
"32936","IDH1",0.0456911161370019,0.910387840839801,"No significant"
"32937","KRCC1",-0.0923168675720865,4.98994312375497,"No significant"
"32938","FLT3LG",-0.0117589713859481,0.10198774829454,"No significant"
"32939","HBM",0.0819971322300983,0.395391737593528,"No significant"
"32940","ANKRD41",0.00874811306086887,0.406296483994566,"No significant"
"32941","LOC123688",-0.104889122620349,2.48978949019707,"Down regulated"
"32942","LANCL3",0.00563002825808567,0.35185542805725,"No significant"
"32943","ENTPD6",0.051654613615181,1.67059449562098,"No significant"
"32944","FTHL2",0.00306407716167012,0.0669968339013248,"No significant"
"32945","PTCRA",0.101654006482624,1.87999593244689,"Up regulated"
"32946","FREM2",-0.00671081800710116,0.507367561446645,"No significant"
"32947","PSCDBP",-0.0243334443326946,1.55994334589927,"No significant"
"32948","PIP",0.00956031290066672,0.274678857954161,"No significant"
"32949","FPR1",0.202410801855425,3.98888824107595,"Up regulated"
"32950","TMEM92",0.00304415117977452,0.190435169566835,"No significant"
"32951","TSR1",0.00253540115252182,0.105416189379183,"No significant"
"32952","GPR141",0.0328037524508584,1.75255197901196,"No significant"
"32953","CXorf20",-0.0182723953789079,1.25648189475643,"No significant"
"32954","LRP12",0.00553364855848759,0.147571616480268,"No significant"
"32955","HSP90B3P",-0.00612871642884993,0.335251702226709,"No significant"
"32956","HSPE1",-0.241329243374594,14.4323569559937,"Down regulated"
"32957","FAM5C",-0.0107424941269327,0.388668764386075,"No significant"
"32958","ADSS",-0.106215002127126,2.43523960862748,"Down regulated"
"32959","LSM12",0.0364572705922424,1.37415337209697,"No significant"
"32960","TMEM109",0.100640266127449,2.65493086216403,"Up regulated"
"32961","HPSE",0.00629571429456366,0.0945567881421619,"No significant"
"32962","C20orf141",-0.00236326037407419,0.136122771218317,"No significant"
"32963","ADAMTS4",0.0104859067675624,0.752037314321724,"No significant"
"32964","OR2G3",0.0094837381177646,0.659262272869349,"No significant"
"32965","MYO1B",0.00372527992632854,0.194195003781611,"No significant"
"32966","C9orf166",-0.0037157484110093,0.139829944707115,"No significant"
"32967","USP43",-0.00103171714662054,0.0419400350817329,"No significant"
"32968","HTR3D",0.00735385006372358,0.471893735435117,"No significant"
"32969","WBP1",0.0111407357343491,0.356663775072657,"No significant"
"32970","PLAC8",-0.130216248221357,2.5339970404003,"Down regulated"
"32971","SNAPC1",-0.00709640628375574,0.0785173715280015,"No significant"
"32972","SHF",-0.0125957430895189,0.744580152427965,"No significant"
"32973","ZBED5",-0.153917672602784,3.59999453217682,"Down regulated"
"32974","FOXD4L3",-0.00166392546837368,0.0338902444120199,"No significant"
"32975","GMFB",-0.0652628806377304,0.7615320722501,"No significant"
"32976","THG1L",-0.0390103284009351,4.00935731861695,"No significant"
"32977","ZNF669",-0.0315503591752702,0.363958906614696,"No significant"
"32978","ZNF831",-0.0192320330912565,0.312943919310428,"No significant"
"32979","POMP",0.00689975104177876,0.464574914182612,"No significant"
"32980","ZNF571",-0.00673129370225212,0.273064851700354,"No significant"
"32981","TMEM38B",-0.00935058464469041,0.611288449480107,"No significant"
"32982","IMPA2",0.154136315475068,2.71156723469321,"Up regulated"
"32983","HSD17B12",-0.00843626691797539,0.0856051135861665,"No significant"
"32984","CHMP5",-0.36743183512533,11.9353900681297,"Down regulated"
"32985","AMY1B",0.00154340048395518,0.0592247975195203,"No significant"
"32986","AMY1B",0.00804738947281347,0.470469524380015,"No significant"
"32987","HES2",0.000229187613127735,0.0060870970304245,"No significant"
"32988","NR2E1",0.00756106260159317,0.518387107972277,"No significant"
"32989","ZDHHC1",0.00362089924104669,0.101751177615628,"No significant"
"32990","CYorf15B",-0.0172717708039078,0.633376362607543,"No significant"
"32991","NUDT9P1",0.0104729528965573,0.664945337880589,"No significant"
"32992","NR2F2",0.00913836247413968,0.518901366879973,"No significant"
"32993","LRRC8C",-0.0114331400633256,0.298324501133225,"No significant"
"32994","PLGLB1",0.112159106179368,1.71474199837276,"Up regulated"
"32995","USP8",-0.0407514072528521,1.03188566710354,"No significant"
"32996","TRIM60",0.0312429798953566,1.83608112302111,"No significant"
"32997","PRAMEF5",-0.0211789937991398,1.34907878864292,"No significant"
"32998","TPT1",-0.233569304785792,4.34368512296496,"Down regulated"
"32999","CCNL1",0.0102848476066342,0.130223679190327,"No significant"
"33000","VWA3B",0.00286906968779199,0.13868325758536,"No significant"
"33001","ABCB1",0.0062034812438263,0.129910191572649,"No significant"
"33002","COMMD10",-0.107720351716252,4.51208252308178,"Down regulated"
"33003","OMA1",-0.0241976101887253,1.84689629101284,"No significant"
"33004","MARCH1",-0.0309183103198247,1.32208923765212,"No significant"
"33005","NUAK2",0.184797256484876,4.29927507425002,"Up regulated"
"33006","SPTAN1",0.0950349578546419,1.74253116405777,"No significant"
"33007","KIAA1407",-0.025133103120428,1.39443800926708,"No significant"
"33008","SPOPL",-0.01979761083581,1.01780060592329,"No significant"
"33009","ARGFXP2",0.00183892602440583,0.0749335837008285,"No significant"
"33010","BMPR1A",0.000840305864383772,0.036012651821525,"No significant"
"33011","CDH16",0.0115572666998611,0.659341656997341,"No significant"
"33012","ANXA8",-0.018239118005039,1.41386742767472,"No significant"
"33013","AFMID",0.00389297955198753,0.0943158352125433,"No significant"
"33014","TMEM156",-0.0669837250836274,1.69974739272087,"No significant"
"33015","SYCP2",-0.00285768765947303,0.14240222916183,"No significant"
"33016","OGFRL1",-0.0538072272185639,1.20008980659951,"No significant"
"33017","UTP14A",-0.0999525653423738,6.90975072512182,"No significant"
"33018","MYST3",0.131998106760284,3.5026856798438,"Up regulated"
"33019","P11",0.0126291404843517,0.476772397675441,"No significant"
"33020","UHMK1",0.0390167441746021,1.26302777268562,"No significant"
